disease,taluk,district,latitude,longitude,date,candidate_source,source_evidence_score,source_confidence
dengue,Nileshwaram,Kasaragod,12.25,75.1,2020-11-24,False,0.2089546733047611,MEDIUM
dengue,Mavelikkara,Alappuzha,9.2667,76.55,2020-11-24,False,0.2468107781280188,MEDIUM
dengue,Koyilandy,Kozhikode,11.4333,75.7,2020-11-26,False,0.2949947529605412,MEDIUM
dengue,Ranni,Pathanamthitta,9.3833,76.9667,2020-11-26,False,0.2665311439504719,MEDIUM
dengue,Neyyattinkara,Thiruvananthapuram,8.4004,77.0872,2020-12-31,False,0.1823715314291042,MEDIUM
dengue,Nilambur,Malappuram,11.2833,76.2333,2021-02-01,False,0.2129971652543232,MEDIUM
dengue,Payyanur,Kannur,12.1,75.2,2021-07-06,False,0.1825976899259712,MEDIUM
dengue,Ernad,Malappuram,11.1201,76.1197,2021-07-07,False,0.5569799591889614,MEDIUM
dengue,Chavakkad,Thrissur,10.5833,76.0167,2021-08-10,False,0.1829752529884107,MEDIUM
dengue,Thamarassery,Kozhikode,11.2667,75.9333,2021-09-12,False,0.2077787506899489,MEDIUM
dengue,Vadakara,Kozhikode,11.6,75.5833,2021-09-13,False,0.1612876808717548,MEDIUM
dengue,Manjeshwaram,Kasaragod,12.7167,74.8833,2021-10-18,False,0.1353445863976604,MEDIUM
dengue,Thodupuzha,Idukki,9.8955,76.7241,2021-10-19,False,0.2561727435987784,MEDIUM
dengue,Talappilly,Thrissur,10.6667,76.25,2021-11-23,False,0.1671729950615786,MEDIUM
dengue,Vellarikundu,Kasaragod,12.4167,75.2333,2021-11-25,False,0.1486297002627715,MEDIUM
dengue,Kollam,Kollam,8.8879509,76.5955013,2021-11-28,False,0.14801048227654,MEDIUM
dengue,Mannarkkad,Palakkad,11.0,76.4667,2021-12-31,False,0.134269267583001,MEDIUM
dengue,Kunnamkulam,Thrissur,10.65,76.0667,2022-06-04,False,0.12860799575904,MEDIUM
dengue,Kottarakkara,Kollam,9.0002,76.7788,2022-07-08,False,0.1624526460721718,MEDIUM
dengue,Vythiri,Wayanad,11.6226,76.0813,2022-08-09,False,0.461096777651873,MEDIUM
dengue,Kochi,Ernakulam,9.9312,76.2673,2022-11-24,False,0.4763867012515103,MEDIUM
dengue,Karthikappally,Alappuzha,9.2833,76.4667,2022-11-27,False,0.1264892087198297,MEDIUM
dengue,Tirur,Malappuram,10.9167,75.9167,2023-07-07,False,0.1100095408351039,MEDIUM
dengue,Kanayannur,Ernakulam,9.98408,76.2741457,2023-08-08,False,0.1974098526131502,MEDIUM
dengue,Udumbanchola,Idukki,9.8333,77.1333,2023-10-16,False,0.0931992035898324,MEDIUM
dengue,Thiruvalla,Pathanamthitta,9.3833,76.5833,2023-10-16,False,0.1139197438959703,MEDIUM
dengue,Kattakkada,Thiruvananthapuram,8.5667,77.1,2023-11-26,False,0.0653127453291955,MEDIUM
dengue,Changanassery,Kottayam,9.45,76.5333,2024-06-05,False,0.1077785746432459,MEDIUM
dengue,Iritty,Kannur,11.9333,75.7,2024-07-07,False,0.0936193250994504,MEDIUM
fever_ip,Adoor,Pathanamthitta,9.1667,76.7333,2020-03-01,False,0.5394394599817682,MEDIUM
fever_ip,Thalassery,Kannur,11.75,75.4833,2020-03-02,False,0.5497445771258338,MEDIUM
fever_ip,Kozhikode,Kozhikode,11.2450558,75.7754716,2020-03-02,False,0.5188027561975477,MEDIUM
fever_ip,Chenganoor,Alappuzha,9.3167,76.6167,2020-03-02,False,0.5137606617075128,MEDIUM
fever_ip,Kottayam,Kottayam,9.6287383,76.64553257,2020-03-03,False,0.5104087344024999,MEDIUM
fever_ip,Varkala,Thiruvananthapuram,8.7379,76.7163,2020-03-04,False,0.4785053250574457,MEDIUM
fever_ip,Meenachil,Kottayam,9.7167,76.6833,2020-05-05,False,0.5157646744591027,MEDIUM
fever_ip,Kunnathoor,Kollam,9.0292,76.627,2020-05-05,False,0.4798344111581479,MEDIUM
fever_ip,Muvattupuzha,Ernakulam,9.9833,76.5833,2020-05-05,True,0.599938677623021,MEDIUM
fever_ip,Vadakara,Kozhikode,11.6,75.5833,2020-05-07,False,0.4552870035064816,MEDIUM
fever_ip,Kollam,Kollam,8.8879509,76.5955013,2020-07-08,False,0.4481210621147898,MEDIUM
fever_ip,Kasaragod,Kasaragod,12.5035577,74.9907022,2020-07-08,False,0.4238447996246688,MEDIUM
fever_ip,Thiruvalla,Pathanamthitta,9.3833,76.5833,2020-07-09,False,0.452786198402104,MEDIUM
fever_ip,Punalur,Kollam,9.0089,76.9269,2020-07-09,False,0.438015323291111,MEDIUM
fever_ip,Kattakkada,Thiruvananthapuram,8.5667,77.1,2020-08-11,False,0.4112551110613149,MEDIUM
fever_ip,Karthikappally,Alappuzha,9.2833,76.4667,2020-08-12,False,0.4292526216395354,MEDIUM
fever_ip,Chirayinkeezhu,Thiruvananthapuram,8.6963,76.8153,2020-08-13,False,0.4109729838860213,MEDIUM
fever_ip,Nileshwaram,Kasaragod,12.25,75.1,2020-08-14,False,0.4040155794519345,MEDIUM
fever_ip,Kodungallur,Thrissur,10.2333,76.2,2020-09-14,False,0.4152171047949586,MEDIUM
fever_ip,Pattambi,Palakkad,10.8,76.2,2020-09-15,False,0.4115486053838788,MEDIUM
fever_ip,Payyanur,Kannur,12.1,75.2,2020-09-16,False,0.38869561754358,MEDIUM
fever_ip,Konni,Pathanamthitta,9.2667,76.9333,2020-09-17,False,0.3952848782309962,MEDIUM
fever_ip,Ambalappuzha,Alappuzha,9.5006651,76.41241429,2020-09-18,False,0.3839324964641151,MEDIUM
fever_ip,Palakkad,Palakkad,10.78789845,76.47408711,2020-09-19,False,0.3798035968969876,MEDIUM
fever_ip,Tirur,Malappuram,10.9167,75.9167,2020-09-19,False,0.3662140243064211,MEDIUM
fever_ip,Sulthan Bathery,Wayanad,11.6667,76.2667,2020-09-19,False,0.3425832942159902,MEDIUM
fever_ip,Manjeshwaram,Kasaragod,12.7167,74.8833,2020-09-20,False,0.3169919672458459,MEDIUM
fever_ip,Aluva,Ernakulam,10.1075,76.3516,2020-09-20,False,0.3798053378602392,MEDIUM
fever_ip,Ponnani,Malappuram,10.7667,75.9167,2020-09-21,False,0.3412979701147473,MEDIUM
fever_ip,Taliparamba,Kannur,12.0333,75.35,2020-09-21,False,0.3564927608034018,MEDIUM
fever_ip,Thamarassery,Kozhikode,11.2667,75.9333,2020-09-22,False,0.3327080147857676,MEDIUM
fever_ip,Kothamangalam,Ernakulam,10.0667,76.6333,2020-10-25,False,0.3277996164219412,MEDIUM
fever_ip,Kuttanad,Alappuzha,9.5833,76.4167,2020-10-26,False,0.3254773614308052,MEDIUM
fever_ip,Chavakkad,Thrissur,10.5833,76.0167,2020-10-27,False,0.3155052408415566,MEDIUM
fever_ip,Mannarkkad,Palakkad,11.0,76.4667,2020-12-28,False,0.2997970634829201,MEDIUM
fever_ip,Kottarakkara,Kollam,9.0002,76.7788,2020-12-28,False,0.3048293968213718,MEDIUM
fever_ip,Nilambur,Malappuram,11.2833,76.2333,2020-12-29,False,0.2885478251722629,MEDIUM
fever_ip,North Paravur,Ernakulam,10.1333,76.2,2020-12-30,False,0.2951895215125035,MEDIUM
fever_ip,Cherthala,Alappuzha,9.6833,76.3333,2020-12-31,False,0.2860621139153413,MEDIUM
fever_ip,Kondotty,Malappuram,11.15,75.9667,2021-03-03,False,0.2799770975985675,MEDIUM
fever_ip,Karunagappally,Kollam,9.0574,76.5334,2021-05-04,False,0.2658003717539908,MEDIUM
fever_ip,Kozhenchery,Pathanamthitta,9.2780841,76.9737443,2021-05-05,False,0.264352733208352,MEDIUM
fever_ip,Kunnathunad,Ernakulam,10.1167,76.4833,2021-05-05,False,0.3282008488395326,MEDIUM
fever_ip,Devikulam,Idukki,10.0667,77.1,2021-05-07,False,0.2492618395568243,MEDIUM
fever_ip,Vaikom,Kottayam,9.75,76.4,2021-07-08,False,0.2574133576410517,MEDIUM
fever_ip,Kochi,Ernakulam,9.9312,76.2673,2021-08-11,False,0.2483800656995044,MEDIUM
fever_ip,Mavelikkara,Alappuzha,9.2667,76.55,2021-08-12,False,0.2356954050915907,MEDIUM
fever_ip,Talappilly,Thrissur,10.6667,76.25,2021-08-12,False,0.217713703853935,MEDIUM
fever_ip,Alathur,Palakkad,10.6333,76.55,2021-08-13,False,0.2238451807983555,MEDIUM
fever_ip,Peerumade,Idukki,9.5667,76.9667,2021-08-13,False,0.2213141568787811,MEDIUM
fever_ip,Kannur,Kannur,11.8763836,75.3737973,2021-08-13,False,0.1800931060092225,MEDIUM
fever_ip,Ernad,Malappuram,11.1201,76.1197,2021-09-16,False,0.30458518669489,MEDIUM
fever_ip,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,2021-09-19,False,0.1936529635163909,MEDIUM
fever_ip,Hosdurg,Kasaragod,12.3167,75.1,2021-09-20,False,0.1594225366572301,MEDIUM
fever_ip,Chalakudy,Thrissur,10.3,76.3333,2021-10-25,False,0.1968909644115884,MEDIUM
fever_ip,Mananthavady,Wayanad,11.8,76.0,2021-10-26,False,0.1580916240837523,MEDIUM
fever_ip,Vellarikundu,Kasaragod,12.4167,75.2333,2021-12-28,False,0.1423241720154831,MEDIUM
fever_ip,Idukki,Idukki,9.8497872,76.9797914,2022-03-01,False,0.2033847568266968,MEDIUM
fever_ip,Tirurangadi,Malappuram,11.0,75.9333,2022-03-03,False,0.1535461122108347,MEDIUM
fever_ip,Neyyattinkara,Thiruvananthapuram,8.4004,77.0872,2022-05-06,False,0.1484427140197483,MEDIUM
fever_ip,Ranni,Pathanamthitta,9.3833,76.9667,2022-05-07,False,0.1457664452345428,MEDIUM
fever_ip,Kunnamkulam,Thrissur,10.65,76.0667,2022-07-09,False,0.139343818645356,MEDIUM
fever_ip,Ottapalam,Palakkad,10.7667,76.3667,2022-08-13,False,0.1385976835081602,MEDIUM
fever_ip,Mukundapuram,Thrissur,10.3333,76.2167,2022-09-18,False,0.1304121466510906,MEDIUM
fever_ip,Mallappally,Pathanamthitta,9.3833,76.6833,2022-09-18,False,0.126829812906151,MEDIUM
fever_ip,Iritty,Kannur,11.9333,75.7,2022-09-20,False,0.1099699474463829,MEDIUM
fever_ip,Thodupuzha,Idukki,9.8955,76.7241,2022-12-29,False,0.1868685858888893,MEDIUM
fever_ip,Thrissur,Thrissur,10.5256264,76.2132542,2023-05-06,False,0.1104294187479525,MEDIUM
fever_ip,Kanayannur,Ernakulam,9.98408,76.2741457,2023-09-23,False,0.1058487011363233,MEDIUM
fever_ip,Vythiri,Wayanad,11.6226,76.0813,2024-05-04,False,0.0706009102568694,MEDIUM
fever_ip,Nedumangad,Thiruvananthapuram,8.6036,77.0031,2024-09-19,False,0.1064547149302325,MEDIUM
fever_op,Chirayinkeezhu,Thiruvananthapuram,8.6963,76.8153,2020-04-01,False,0.528195845711443,LOW
fever_op,Vaikom,Kottayam,9.75,76.4,2020-04-01,False,0.5124410143168432,LOW
fever_op,Ambalappuzha,Alappuzha,9.5006651,76.41241429,2020-04-01,False,0.4955054851684505,LOW
fever_op,Mallappally,Pathanamthitta,9.3833,76.6833,2020-04-02,False,0.4925180115322714,LOW
fever_op,Kozhenchery,Pathanamthitta,9.2780841,76.9737443,2020-04-02,False,0.4813246635649669,LOW
fever_op,Iritty,Kannur,11.9333,75.7,2020-04-03,False,0.4576181211751161,LOW
fever_op,Chittur,Palakkad,10.7,76.75,2020-04-04,False,0.4978512092645673,LOW
fever_op,Chalakudy,Thrissur,10.3,76.3333,2020-04-05,False,0.5379533693062037,LOW
fever_op,Peerumade,Idukki,9.5667,76.9667,2020-04-05,False,0.4624292467167233,LOW
fever_op,Pattambi,Palakkad,10.8,76.2,2020-05-06,False,0.5825732052775685,LOW
fever_op,Nedumangad,Thiruvananthapuram,8.6036,77.0031,2020-05-08,False,0.4129159332657196,LOW
fever_op,Chenganoor,Alappuzha,9.3167,76.6167,2020-05-09,False,0.4306544155126769,LOW
fever_op,Meenachil,Kottayam,9.7167,76.6833,2020-05-09,False,0.4405057079642963,LOW
fever_op,Changanassery,Kottayam,9.45,76.5333,2020-07-10,False,0.4224355305211582,LOW
fever_op,Taliparamba,Kannur,12.0333,75.35,2020-07-11,False,0.3998204157745317,LOW
fever_op,Kondotty,Malappuram,11.15,75.9667,2020-07-11,False,0.4172611144761272,LOW
fever_op,Kannur,Kannur,11.8763836,75.3737973,2020-07-11,False,0.4211084547392565,LOW
fever_op,Devikulam,Idukki,10.0667,77.1,2020-08-14,False,0.4091814371864554,LOW
fever_op,Aluva,Ernakulam,10.1075,76.3516,2020-08-14,False,0.4699325359263758,LOW
fever_op,Thodupuzha,Idukki,9.8955,76.7241,2020-10-18,False,0.4099755807731573,LOW
fever_op,Koyilandy,Kozhikode,11.4333,75.7,2020-10-18,False,0.3623620018327886,LOW
fever_op,Palakkad,Palakkad,10.78789845,76.47408711,2020-10-19,False,0.4328991779743069,LOW
fever_op,Mannarkkad,Palakkad,11.0,76.4667,2020-10-19,False,0.4904615391228838,LOW
fever_op,Thiruvalla,Pathanamthitta,9.3833,76.5833,2020-10-20,False,0.3563305752057477,LOW
fever_op,Vellarikundu,Kasaragod,12.4167,75.2333,2020-10-21,False,0.314364232349804,LOW
fever_op,Payyanur,Kannur,12.1,75.2,2020-10-22,False,0.31677434060444,LOW
fever_op,Varkala,Thiruvananthapuram,8.7379,76.7163,2020-10-23,False,0.3347745361822107,LOW
fever_op,Kanjirappally,Kottayam,9.5667,76.7833,2020-10-25,False,0.3346515918685929,LOW
fever_op,Thamarassery,Kozhikode,11.2667,75.9333,2020-10-25,False,0.3192952404042787,LOW
fever_op,Kunnathunad,Ernakulam,10.1167,76.4833,2020-10-25,False,0.4130636661691184,LOW
fever_op,Kattakkada,Thiruvananthapuram,8.5667,77.1,2020-10-26,False,0.3664537513544241,LOW
fever_op,Kozhikode,Kozhikode,11.2450558,75.7754716,2020-11-25,False,0.2945982206249034,LOW
fever_op,Kunnathoor,Kollam,9.0292,76.627,2020-11-26,False,0.2894549678655221,LOW
fever_op,Alathur,Palakkad,10.6333,76.55,2020-12-30,False,0.3565084445596967,LOW
fever_op,Tirur,Malappuram,10.9167,75.9167,2020-12-30,False,0.3036515004967673,LOW
fever_op,Kothamangalam,Ernakulam,10.0667,76.6333,2021-04-01,False,0.3436011501820936,LOW
fever_op,Muvattupuzha,Ernakulam,9.9833,76.5833,2021-04-01,False,0.3041842823238062,LOW
fever_op,Kuttanad,Alappuzha,9.5833,76.4167,2021-04-02,False,0.2599514652680209,LOW
fever_op,Ernad,Malappuram,11.1201,76.1197,2021-04-03,False,0.2698803618217474,LOW
fever_op,Hosdurg,Kasaragod,12.3167,75.1,2021-04-03,False,0.213111356318863,LOW
fever_op,Idukki,Idukki,9.8497872,76.9797914,2021-04-03,True,0.5876558892003189,LOW
fever_op,Mukundapuram,Thrissur,10.3333,76.2167,2021-04-04,False,0.2927702277523586,LOW
fever_op,Ranni,Pathanamthitta,9.3833,76.9667,2021-07-09,False,0.248974909118733,LOW
fever_op,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,2021-07-10,False,0.2596715961378166,LOW
fever_op,Tirurangadi,Malappuram,11.0,75.9333,2021-09-15,False,0.2294751720267729,LOW
fever_op,Thrissur,Thrissur,10.5256264,76.2132542,2021-10-18,False,0.3479556238794138,LOW
fever_op,Kottayam,Kottayam,9.6287383,76.64553257,2021-10-18,False,0.2106197339370534,LOW
fever_op,Vadakara,Kozhikode,11.6,75.5833,2021-10-20,False,0.1748318113641303,LOW
fever_op,Karunagappally,Kollam,9.0574,76.5334,2021-10-21,False,0.1751796091710902,LOW
fever_op,Neyyattinkara,Thiruvananthapuram,8.4004,77.0872,2021-11-27,False,0.190024402189076,LOW
fever_op,Cherthala,Alappuzha,9.6833,76.3333,2021-12-29,False,0.1736098063738109,LOW
fever_op,Talappilly,Thrissur,10.6667,76.25,2021-12-31,False,0.5440712248102776,LOW
fever_op,Sulthan Bathery,Wayanad,11.6667,76.2667,2022-04-05,False,0.147075962841838,LOW
fever_op,North Paravur,Ernakulam,10.1333,76.2,2022-04-05,False,0.1846578507860879,LOW
fever_op,Kasaragod,Kasaragod,12.5035577,74.9907022,2022-07-11,False,0.1069191519502821,LOW
fever_op,Mananthavady,Wayanad,11.8,76.0,2022-09-14,False,0.3447676557833359,LOW
fever_op,Adoor,Pathanamthitta,9.1667,76.7333,2022-10-19,False,0.1252254789985843,LOW
fever_op,Vythiri,Wayanad,11.6226,76.0813,2022-10-22,False,0.1092063842444097,LOW
fever_op,Kanayannur,Ernakulam,9.98408,76.2741457,2022-10-23,False,0.1372613210712056,LOW
fever_op,Pathanapuram,Kollam,9.1,76.87,2022-10-24,False,0.1047967805916395,LOW
fever_op,Udumbanchola,Idukki,9.8333,77.1333,2022-11-28,False,0.1198449621349097,LOW
fever_op,Nilambur,Malappuram,11.2833,76.2333,2022-12-29,False,0.1174755220656624,LOW
fever_op,Chavakkad,Thrissur,10.5833,76.0167,2022-12-29,False,0.1637496581226473,LOW
fever_op,Kochi,Ernakulam,9.9312,76.2673,2023-04-01,False,0.0975751581135409,LOW
fever_op,Mavelikkara,Alappuzha,9.2667,76.55,2023-12-29,False,0.0728058707600797,LOW
fever_op,Kollam,Kollam,8.8879509,76.5955013,2024-10-19,False,0.059802726039859,LOW
food_poisoning,Peerumade,Idukki,9.5667,76.9667,2022-04-01,False,0.5873562538525922,MEDIUM
food_poisoning,Mukundapuram,Thrissur,10.3333,76.2167,2022-04-02,False,0.5787910904500891,MEDIUM
food_poisoning,Ponnani,Malappuram,10.7667,75.9167,2022-04-02,False,0.5127417521013428,MEDIUM
food_poisoning,Koyilandy,Kozhikode,11.4333,75.7,2022-04-02,False,0.4776158399113923,MEDIUM
food_poisoning,Kothamangalam,Ernakulam,10.0667,76.6333,2022-04-03,False,0.4796283256294048,MEDIUM
food_poisoning,Muvattupuzha,Ernakulam,9.9833,76.5833,2022-04-04,False,0.4649381536754063,MEDIUM
food_poisoning,Mananthavady,Wayanad,11.8,76.0,2022-04-05,False,0.4235928149140435,MEDIUM
food_poisoning,Kasaragod,Kasaragod,12.5035577,74.9907022,2022-04-05,False,0.3893141585959904,MEDIUM
food_poisoning,Adoor,Pathanamthitta,9.1667,76.7333,2022-09-08,False,0.4496538824285499,MEDIUM
food_poisoning,Kondotty,Malappuram,11.15,75.9667,2022-09-10,False,0.4164913438695514,MEDIUM
food_poisoning,Kochi,Ernakulam,9.9312,76.2673,2022-09-10,False,0.3979378103880349,MEDIUM
food_poisoning,Kattakkada,Thiruvananthapuram,8.5667,77.1,2022-09-11,False,0.357785301692636,MEDIUM
food_poisoning,Hosdurg,Kasaragod,12.3167,75.1,2022-09-11,False,0.3291790565004555,MEDIUM
food_poisoning,Thalassery,Kannur,11.75,75.4833,2022-09-13,True,0.6701019499033489,MEDIUM
food_poisoning,Karthikappally,Alappuzha,9.2833,76.4667,2022-09-14,False,0.3477754920478488,MEDIUM
food_poisoning,Chittur,Palakkad,10.7,76.75,2022-09-14,False,0.3474396548483488,MEDIUM
food_poisoning,Chenganoor,Alappuzha,9.3167,76.6167,2022-09-14,False,0.3386626329000634,MEDIUM
food_poisoning,Nedumangad,Thiruvananthapuram,8.6036,77.0031,2022-09-15,False,0.4314285635891617,MEDIUM
food_poisoning,Devikulam,Idukki,10.0667,77.1,2022-09-20,False,0.2869027059323845,MEDIUM
food_poisoning,Konni,Pathanamthitta,9.2667,76.9333,2022-11-24,False,0.3910325249779169,MEDIUM
food_poisoning,Thrissur,Thrissur,10.5256264,76.2132542,2022-11-24,False,0.2439929454825708,MEDIUM
food_poisoning,Thamarassery,Kozhikode,11.2667,75.9333,2022-11-24,False,0.23806062164237,MEDIUM
food_poisoning,Ranni,Pathanamthitta,9.3833,76.9667,2022-11-24,False,0.2272244430787487,MEDIUM
food_poisoning,Kottayam,Kottayam,9.6287383,76.64553257,2022-11-28,False,0.2439288230688726,MEDIUM
food_poisoning,Vythiri,Wayanad,11.6226,76.0813,2023-04-01,False,0.1945583234148965,MEDIUM
food_poisoning,Punalur,Kollam,9.0089,76.9269,2023-04-06,False,0.2315324004791907,MEDIUM
food_poisoning,Aluva,Ernakulam,10.1075,76.3516,2023-04-06,False,0.203851493676756,MEDIUM
food_poisoning,Karunagappally,Kollam,9.0574,76.5334,2023-09-08,False,0.1867851332207214,MEDIUM
food_poisoning,Taliparamba,Kannur,12.0333,75.35,2023-09-08,False,0.1376337903780232,MEDIUM
food_poisoning,Kozhikode,Kozhikode,11.2450558,75.7754716,2023-09-08,False,0.1486697252775773,MEDIUM
food_poisoning,Kanjirappally,Kottayam,9.5667,76.7833,2023-09-16,False,0.1761191291089058,MEDIUM
food_poisoning,Manjeshwaram,Kasaragod,12.7167,74.8833,2023-11-27,False,0.0769270210500847,MEDIUM
food_poisoning,Ottapalam,Palakkad,10.7667,76.3667,2023-11-29,False,0.1482848620717657,MEDIUM
food_poisoning,Payyanur,Kannur,12.1,75.2,2024-04-03,False,0.0657690344752166,MEDIUM
food_poisoning,Perinthalmanna,Malappuram,10.9667,76.2167,2024-09-08,False,0.137523120297004,MEDIUM
hepatitis_a_confirmed,Kodungallur,Thrissur,10.2333,76.2,2020-03-01,False,0.6049836997284035,HIGH
hepatitis_a_confirmed,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,2020-03-02,False,0.6031755991079571,HIGH
hepatitis_a_confirmed,Sulthan Bathery,Wayanad,11.6667,76.2667,2020-03-03,False,0.5050458765040755,HIGH
hepatitis_a_confirmed,Meenachil,Kottayam,9.7167,76.6833,2020-03-05,False,0.5633249031206194,HIGH
hepatitis_a_confirmed,Kottarakkara,Kollam,9.0002,76.7788,2020-03-05,False,0.5155398248431251,HIGH
hepatitis_a_confirmed,Nedumangad,Thiruvananthapuram,8.6036,77.0031,2020-03-05,False,0.5603631686878114,HIGH
hepatitis_a_confirmed,Nileshwaram,Kasaragod,12.25,75.1,2020-03-05,False,0.5182996662056364,HIGH
hepatitis_a_confirmed,Vadakara,Kozhikode,11.6,75.5833,2020-03-06,False,0.471591359236944,HIGH
hepatitis_a_confirmed,Karunagappally,Kollam,9.0574,76.5334,2020-05-08,False,0.4845846692202162,HIGH
hepatitis_a_confirmed,Mukundapuram,Thrissur,10.3333,76.2167,2020-07-08,False,0.4687507021432404,HIGH
hepatitis_a_confirmed,Kannur,Kannur,11.8763836,75.3737973,2020-07-08,False,0.4298051662230863,HIGH
hepatitis_a_confirmed,Adoor,Pathanamthitta,9.1667,76.7333,2020-07-10,False,0.4709222114461263,HIGH
hepatitis_a_confirmed,Devikulam,Idukki,10.0667,77.1,2020-07-10,False,0.4436359316871205,HIGH
hepatitis_a_confirmed,Kanayannur,Ernakulam,9.98408,76.2741457,2020-07-10,False,0.4914005389782808,HIGH
hepatitis_a_confirmed,Thalassery,Kannur,11.75,75.4833,2020-07-12,False,0.4095687456263016,HIGH
hepatitis_a_confirmed,Kochi,Ernakulam,9.9312,76.2673,2020-07-13,False,0.4515820568306474,HIGH
hepatitis_a_confirmed,Karthikappally,Alappuzha,9.2833,76.4667,2020-08-14,False,0.4795372347693657,HIGH
hepatitis_a_confirmed,Mananthavady,Wayanad,11.8,76.0,2020-08-15,False,0.3967799575862463,HIGH
hepatitis_a_confirmed,Chenganoor,Alappuzha,9.3167,76.6167,2020-09-17,False,0.4401876881189024,HIGH
hepatitis_a_confirmed,Peerumade,Idukki,9.5667,76.9667,2020-09-17,False,0.420975074758367,HIGH
hepatitis_a_confirmed,Kottayam,Kottayam,9.6287383,76.64553257,2020-09-19,True,0.8445009575319268,HIGH
hepatitis_a_confirmed,Nilambur,Malappuram,11.2833,76.2333,2020-09-19,False,0.4095128392964834,HIGH
hepatitis_a_confirmed,Mavelikkara,Alappuzha,9.2667,76.55,2020-10-20,False,0.4069594585507211,HIGH
hepatitis_a_confirmed,Taliparamba,Kannur,12.0333,75.35,2020-10-21,False,0.3352414433866862,HIGH
hepatitis_a_confirmed,Neyyattinkara,Thiruvananthapuram,8.4004,77.0872,2020-10-25,False,0.4013650585950402,HIGH
hepatitis_a_confirmed,Thodupuzha,Idukki,9.8955,76.7241,2020-10-25,False,0.4070708984448384,HIGH
hepatitis_a_confirmed,Koyilandy,Kozhikode,11.4333,75.7,2020-10-26,False,0.3718736977871921,HIGH
hepatitis_a_confirmed,Kunnathoor,Kollam,9.0292,76.627,2020-10-27,False,0.3521218430306108,HIGH
hepatitis_a_confirmed,Muvattupuzha,Ernakulam,9.9833,76.5833,2020-11-27,False,0.3793619428369142,HIGH
hepatitis_a_confirmed,Varkala,Thiruvananthapuram,8.7379,76.7163,2020-11-27,False,0.3366109536786031,HIGH
hepatitis_a_confirmed,Kasaragod,Kasaragod,12.5035577,74.9907022,2020-11-28,False,0.2748593324858228,HIGH
hepatitis_a_confirmed,Kozhenchery,Pathanamthitta,9.2780841,76.9737443,2020-11-28,False,0.3266061957694414,HIGH
hepatitis_a_confirmed,Kunnamkulam,Thrissur,10.65,76.0667,2020-11-30,False,0.3383522081301517,HIGH
hepatitis_a_confirmed,Changanassery,Kottayam,9.45,76.5333,2021-03-01,False,0.3808302407557192,HIGH
hepatitis_a_confirmed,Ottapalam,Palakkad,10.7667,76.3667,2021-03-04,False,0.3021330780091672,HIGH
hepatitis_a_confirmed,Vythiri,Wayanad,11.6226,76.0813,2021-03-05,False,0.2897049209665685,HIGH
hepatitis_a_confirmed,Thamarassery,Kozhikode,11.2667,75.9333,2021-05-07,False,0.5977607267806613,HIGH
hepatitis_a_confirmed,Kollam,Kollam,8.8879509,76.5955013,2021-07-09,False,0.2758867513935547,HIGH
hepatitis_a_confirmed,Tirur,Malappuram,10.9167,75.9167,2021-07-13,False,0.2909015626122028,HIGH
hepatitis_a_confirmed,Aluva,Ernakulam,10.1075,76.3516,2021-08-14,False,0.2973559318654243,HIGH
hepatitis_a_confirmed,Kattakkada,Thiruvananthapuram,8.5667,77.1,2021-11-29,False,0.2720883611127176,HIGH
hepatitis_a_confirmed,Ranni,Pathanamthitta,9.3833,76.9667,2021-11-30,False,0.261441455531422,HIGH
hepatitis_a_confirmed,Alathur,Palakkad,10.6333,76.55,2022-03-02,False,0.2427889227339708,HIGH
hepatitis_a_confirmed,Thrissur,Thrissur,10.5256264,76.2132542,2022-03-02,False,0.2695173409427395,HIGH
hepatitis_a_confirmed,Chavakkad,Thrissur,10.5833,76.0167,2022-03-02,False,0.239429852781331,HIGH
hepatitis_a_confirmed,Payyanur,Kannur,12.1,75.2,2022-05-07,False,0.1808323507460502,HIGH
hepatitis_a_confirmed,Perinthalmanna,Malappuram,10.9667,76.2167,2022-09-16,False,0.2276001147942464,HIGH
hepatitis_a_confirmed,Punalur,Kollam,9.0089,76.9269,2022-09-16,False,0.2184507603028885,HIGH
hepatitis_a_confirmed,Kothamangalam,Ernakulam,10.0667,76.6333,2022-09-17,False,0.2280711284763316,HIGH
hepatitis_a_confirmed,Iritty,Kannur,11.9333,75.7,2022-09-17,False,0.1642766732646325,HIGH
hepatitis_a_confirmed,Cherthala,Alappuzha,9.6833,76.3333,2022-09-17,False,0.2381481779857356,HIGH
hepatitis_a_confirmed,Ambalappuzha,Alappuzha,9.5006651,76.41241429,2022-10-22,False,0.5480658348447875,HIGH
hepatitis_a_confirmed,Kunnathunad,Ernakulam,10.1167,76.4833,2022-10-26,False,0.2004704615885731,HIGH
hepatitis_a_confirmed,Hosdurg,Kasaragod,12.3167,75.1,2022-10-26,False,0.1254232351164436,HIGH
hepatitis_a_confirmed,Ernad,Malappuram,11.1201,76.1197,2022-11-27,False,0.2023847223532837,HIGH
hepatitis_a_confirmed,Chirayinkeezhu,Thiruvananthapuram,8.6963,76.8153,2022-11-28,False,0.1714904884065022,HIGH
