date,year,month,week,day,day_of_week,state,district,taluk,latitude,longitude,geo_valid,disease,cases,is_extreme_case,deaths,deaths_missing_flag,temp_c,temp_imputed,precipitation_mm,preci_imputed,lai,lai_missing_flag,symptoms,provenance,provenance_details,cases_lag_1_obs,cases_lag_2_obs,cases_lag_3_obs,cases_lag_4_obs,deaths_lag_1_obs,deaths_lag_2_obs,has_historical_lags,cases_rolling_mean_4_obs,cases_rolling_std_4_obs,cases_rolling_min_4_obs,cases_rolling_max_4_obs,cases_rolling_median_4_obs,cases_rolling_mean_8_obs,cases_rolling_std_8_obs,cases_rolling_mean_12_obs,cases_rolling_std_12_obs,case_change_1_obs,case_change_2_obs,case_growth_rate_1_obs,previous_growth_rate,case_acceleration,case_velocity,historical_case_mean,historical_case_median,historical_case_std,historical_case_min,historical_case_max,baseline_deviation,recent_case_ratio,month_sin,month_cos,week_sin,week_cos,temp_lag_1_obs,temp_lag_2_obs,preci_lag_1_obs,preci_lag_2_obs,temp_rolling_mean_4_obs,preci_rolling_mean_4_obs,historical_temp_mean,historical_preci_mean,temp_anomaly,preci_anomaly,neighbor_case_mean,neighbor_case_max,neighbor_case_sum,neighbor_active_location_count,neighbor_case_growth_mean,neighbor_anomaly_mean,distance_to_nearest_active_location,distance_to_highest_case_neighbor,no_geographic_neighbor_flag,no_reporting_neighbor_flag,disease_total_cases,disease_location_count,disease_active_location_count,location_case_share,district_cases,district_case_share,taluk_case_share,neighbor_activity,spatial_case_share
2020-11-19,2020,11,47,19,Thursday,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,1,acute_diarrheal_disease,224,0,1.0,0,29.110000000000014,0,0.551775,0,,1,"Frequent loose stools, abdominal cramps, nausea, vomiting, dehydration",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2020) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.6528221181905214,0.7575112421616204,,,,,,,,,,,,,,0,,,,,0,1,271,6,6,0.8265682656826568,224,0.8265682656826568,1.0,0,0.8265682656826568
2024-09-14,2024,9,37,14,Saturday,Kerala,Kannur,Kannur,11.8763836,75.3737973,1,dengue,1,0,0.0,0,30.48000000000001,0,0.312253,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2024) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,429.0,1028.0,3.0,576.0,0.0,0.0,1,509.0,422.8025543915259,3.0,1028.0,502.5,1279.5714285714287,2480.908224632185,1279.5714285714287,2480.908224632185,-428.0,-1027.0,-0.9953488372093023,-0.5821185617103984,-0.4132302754989039,-428.0,1279.5714285714287,429.0,2480.908224632185,3.0,6842.0,-0.5153642588939328,0.00196078431372549,-1.0,-1.8369701987210297e-16,-0.9473263538541913,-0.32026985386283807,27.840000000000032,28.879999999999995,0.612976,0.235312,28.590000000000032,0.821725,29.248571428571463,0.5518161428571429,1.2314285714285482,-0.23956314285714286,,,,0,,,,,1,0,36886,6,6,2.7110556850837715e-05,1785,0.048392343978745325,0.0005602240896358543,0,2.7110556850837715e-05
2021-07-06,2021,7,27,6,Tuesday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,1,0,1.0,0,29.760000000000048,0,0.166164,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kasaragod (2021) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,-0.05924062789371389,-0.9982437317643215,,,,,,,,,,,,,,0,,,,,1,0,1,1,1,1.0,1,1.0,1.0,0,1.0
2021-10-22,2021,10,42,22,Friday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,24,0,2.0,0,29.340000000000032,0,0.160883,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2021) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,,,,1.0,,1,1.0,,1.0,1.0,1.0,1.0,,1.0,,23.0,,11.5,,,23.0,1.0,1.0,,1.0,1.0,,12.0,-0.8660254037844386,0.5000000000000001,-0.9646355819083585,0.263587166069068,29.760000000000048,,0.166164,,29.760000000000048,0.166164,29.760000000000048,0.166164,-0.4200000000000159,-0.005281000000000008,,,,0,,,,,1,0,59571,8,8,0.00040288059626328245,24,0.00040288059626328245,1.0,0,0.00040288059626328245
2022-08-09,2022,8,32,9,Tuesday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,1,0,0.0,0,30.610000000000014,0,0.145115,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Alappuzha (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,24.0,1.0,,,2.0,1.0,1,12.5,16.263455967290593,1.0,24.0,12.5,12.5,16.263455967290593,12.5,16.263455967290593,-23.0,0.0,-0.92,11.5,-12.42,-23.0,12.5,12.5,16.263455967290593,1.0,24.0,-0.7071067811865476,0.07407407407407407,-0.8660254037844385,-0.5000000000000004,-0.6068001458185934,-0.7948544414133533,29.340000000000032,29.760000000000048,0.160883,0.166164,29.55000000000004,0.1635235,29.55000000000004,0.1635235,1.0599999999999739,-0.018408499999999994,,,,0,,,,,1,0,68,7,7,0.014705882352941176,1,0.014705882352941176,1.0,0,0.014705882352941176
2022-09-11,2022,9,36,11,Sunday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,26,0,0.0,0,30.430000000000007,0,0.324517,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,24.0,1.0,,0.0,2.0,1,8.666666666666666,13.279056191361391,1.0,24.0,1.0,8.666666666666666,13.279056191361391,8.666666666666666,13.279056191361391,25.0,2.0,12.5,-0.92,13.42,25.0,8.666666666666666,1.0,13.279056191361391,1.0,24.0,1.3053136520808932,2.689655172413793,-1.0,-1.8369701987210297e-16,-0.9027978299657435,-0.4300652022765204,30.610000000000014,29.340000000000032,0.145115,0.160883,29.903333333333364,0.15738733333333332,29.903333333333364,0.15738733333333332,0.5266666666666424,0.16712966666666668,,,,0,,,,,1,0,114,6,7,0.22807017543859648,26,0.22807017543859648,1.0,0,0.22807017543859648
2022-11-22,2022,11,47,22,Tuesday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,3,0,0.0,0,26.81,0,1.052682,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,26.0,1.0,24.0,1.0,0.0,0.0,1,13.0,13.880441875771343,1.0,26.0,12.5,13.0,13.880441875771343,13.0,13.880441875771343,-23.0,2.0,-0.8518518518518519,12.5,-13.351851851851851,-23.0,13.0,12.5,13.880441875771343,1.0,26.0,-0.7204381596421112,0.21428571428571427,-0.5000000000000004,0.8660254037844384,-0.6528221181905214,0.7575112421616204,30.430000000000007,30.610000000000014,0.324517,0.145115,30.035000000000025,0.19916975,30.035000000000025,0.19916975,-3.2250000000000263,0.8535122499999999,,,,0,,,,,1,0,5,3,3,0.6,3,0.6,1.0,0,0.6
2022-11-25,2022,11,47,25,Friday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,16,0,0.0,0,26.81,0,1.052682,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2022) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,3.0,26.0,1.0,24.0,0.0,0.0,1,13.5,13.32916601542147,1.0,26.0,13.5,11.0,12.82575533838066,11.0,12.82575533838066,13.0,-10.0,3.25,-0.8518518518518519,4.101851851851852,13.0,11.0,3.0,12.82575533838066,1.0,26.0,0.38984058779272523,1.103448275862069,-0.5000000000000004,0.8660254037844384,-0.6528221181905214,0.7575112421616204,26.81,30.430000000000007,1.052682,0.324517,29.297500000000014,0.42079924999999996,29.390000000000022,0.3698722,-2.580000000000023,0.6828097999999999,,,,0,,,,,1,0,12901,5,5,0.001240213936904116,16,0.001240213936904116,1.0,0,0.001240213936904116
2023-11-18,2023,11,46,18,Saturday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,22,0,,1,26.81,0,1.052681601,0,21.0,0,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,16.0,3.0,26.0,1.0,0.0,0.0,1,11.5,11.73314393786536,1.0,26.0,9.5,11.833333333333334,11.6518954109049,11.833333333333334,11.6518954109049,6.0,19.0,0.35294117647058826,3.25,-2.8970588235294117,6.0,11.833333333333334,9.5,11.6518954109049,1.0,26.0,0.8725332924934922,1.76,-0.5000000000000004,0.8660254037844384,-0.7378332790417279,0.6749830015182099,26.81,26.81,1.052682,1.052682,28.665000000000006,0.6437489999999999,28.96000000000002,0.4836738333333333,-2.15000000000002,0.5690077676666667,,,,0,,,,,1,0,287,5,5,0.07665505226480836,22,0.07665505226480836,1.0,0,0.07665505226480836
2023-11-25,2023,11,47,25,Saturday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,52,0,1.0,0,26.81,0,1.052682,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,22.0,16.0,3.0,26.0,,0.0,1,16.75,10.04572877727976,3.0,26.0,19.0,13.285714285714286,11.309498746839397,13.285714285714286,11.309498746839397,30.0,36.0,1.3043478260869565,0.35294117647058826,0.9514066496163682,30.0,13.285714285714286,16.0,11.309498746839397,1.0,26.0,3.423165480707532,2.9295774647887325,-0.5000000000000004,0.8660254037844384,-0.6528221181905214,0.7575112421616204,26.81,26.81,1.052681601,1.052682,27.715,0.8706406502499999,28.652857142857158,0.5649606572857142,-1.8428571428571594,0.4877213427142857,,,,0,,,,,1,0,1067,13,14,0.04873477038425492,52,0.04873477038425492,1.0,0,0.04873477038425492
2023-12-31,2023,12,52,31,Sunday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,12,0,0.0,0,28.29000000000002,0,1.562309,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2023) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,52.0,22.0,16.0,3.0,1.0,,1,23.25,20.74246851269154,3.0,52.0,19.0,18.125,17.233169843564557,18.125,17.233169843564557,-40.0,-10.0,-0.7547169811320755,1.3043478260869565,-2.0590648072190323,-40.0,18.125,19.0,17.233169843564557,1.0,52.0,-0.3554192325381903,0.4948453608247423,-2.4492935982947064e-16,1.0,-0.11827317092136551,0.992981096013517,26.81,26.81,1.052682,1.052681601,26.81,1.0526819002499999,28.422500000000014,0.625925825125,-0.13249999999999318,0.936383174875,,,,0,,,,,1,0,67,8,8,0.1791044776119403,12,0.1791044776119403,1.0,0,0.1791044776119403
2024-05-02,2024,5,18,2,Thursday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,8,0,2.0,0,27.700000000000045,0,0.681778,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,12.0,52.0,22.0,16.0,0.0,1.0,1,25.5,18.138357147217057,12.0,52.0,19.0,19.5,16.071269840485982,17.444444444444443,16.24893158880847,-4.0,-44.0,-0.3076923076923077,-0.7547169811320755,0.4470246734397678,-4.0,17.444444444444443,16.0,16.24893158880847,1.0,52.0,-0.5812347964434381,0.3018867924528302,0.49999999999999994,-0.8660254037844387,0.8455960035018261,-0.5338233779647907,28.29000000000002,26.81,1.562309,1.052682,27.180000000000003,1.1800886502499999,28.407777777777792,0.7299684001111111,-0.7077777777777463,-0.04819040011111109,,,,0,,,,,1,0,2321,4,5,0.0034467901766479965,8,0.0034467901766479965,1.0,0,0.0034467901766479965
2024-10-22,2024,10,43,22,Tuesday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,1,0,0.0,0,29.340000000000032,0,0.160883,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,8.0,12.0,52.0,22.0,2.0,0.0,1,23.5,19.891371663780927,8.0,52.0,17.0,17.5,16.422980415085615,16.5,15.608046357924207,-7.0,-11.0,-0.7777777777777778,-0.3076923076923077,-0.4700854700854701,-7.0,16.5,14.0,15.608046357924207,1.0,52.0,-0.9930775219751092,0.04081632653061224,-0.8660254037844386,0.5000000000000001,-0.9266896074318335,0.375827582114238,27.700000000000045,28.29000000000002,0.681778,1.562309,27.402500000000018,1.08736265025,28.337000000000018,0.7251493601,1.0030000000000143,-0.5642663601,,,,0,,,,,1,0,37744,6,6,2.6494277236117e-05,1,2.6494277236117e-05,1.0,0,2.6494277236117e-05
2024-12-31,2024,12,1,31,Tuesday,Kerala,Kannur,Payyanur,12.1,75.2,1,dengue,35021,1,0.0,0,28.29000000000002,0,1.562309,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,8.0,12.0,52.0,0.0,2.0,1,18.25,22.95466546623293,1.0,52.0,10.0,17.5,16.422980415085615,15.090909090909092,15.527102404856777,35020.0,35013.0,17510.0,-0.7777777777777778,17510.777777777777,35020.0,15.090909090909092,12.0,15.527102404856777,1.0,52.0,2254.5036529133386,1819.2727272727273,-2.4492935982947064e-16,1.0,0.1182731709213658,0.9929810960135169,29.340000000000032,27.700000000000045,0.160883,0.681778,28.035000000000025,0.864413,28.428181818181837,0.6738524182727272,-0.13818181818181685,0.8884565817272727,,,,0,,,,,1,0,35943,11,11,0.9743482736555101,35021,0.9743482736555101,1.0,0,0.9743482736555101
2020-08-09,2020,8,32,9,Sunday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,17793,1,0.0,0,30.920000000000016,0,0.124086,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,-0.6068001458185934,-0.7948544414133533,,,,,,,,,,,,,,0,,,,,1,0,21875,4,4,0.8133942857142857,17793,0.8133942857142857,1.0,0,0.8133942857142857
2020-11-26,2020,11,48,26,Thursday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,54,0,1.0,0,28.52000000000004,0,1.13611,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2020) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,17793.0,,,,0.0,,1,17793.0,,17793.0,17793.0,17793.0,17793.0,,17793.0,,-17739.0,,-0.9969090704731932,,,-17739.0,17793.0,17793.0,,17793.0,17793.0,,0.0030347308081375745,-0.5000000000000004,0.8660254037844384,-0.5586467658036526,0.8294056854502017,30.920000000000016,,0.124086,,30.920000000000016,0.124086,30.920000000000016,0.124086,-2.3999999999999773,1.012024,,,,0,,,,,1,0,7938,10,11,0.006802721088435374,54,0.006802721088435374,1.0,0,0.006802721088435374
2020-12-31,2020,12,53,31,Thursday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,1,0,0.0,0,28.81,0,1.211582,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2020) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,54.0,17793.0,,,1.0,0.0,1,8923.5,12543.367191468167,54.0,17793.0,8923.5,8923.5,12543.367191468167,8923.5,12543.367191468167,-53.0,-17792.0,-0.9636363636363636,-0.9969090704731932,0.03327270683682959,-53.0,8923.5,8923.5,12543.367191468167,54.0,17793.0,-0.7113321218937899,0.00011205109529945655,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,28.52000000000004,30.920000000000016,1.13611,0.124086,29.720000000000027,0.6300979999999999,29.720000000000027,0.6300979999999999,-0.9100000000000286,0.581484,,,,0,,,,,1,0,429,6,6,0.002331002331002331,1,0.002331002331002331,1.0,0,0.002331002331002331
2021-09-11,2021,9,36,11,Saturday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,3,0,0.0,0,29.920000000000016,0,0.312861,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2021) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,1.0,54.0,17793.0,,0.0,1.0,1,5949.333333333333,10256.950440229948,1.0,17793.0,54.0,5949.333333333333,10256.950440229948,5949.333333333333,10256.950440229948,2.0,-51.0,1.0,-0.9636363636363636,1.9636363636363636,2.0,5949.333333333333,54.0,10256.950440229948,1.0,17793.0,-0.5797369664584265,0.0005041734356618677,-1.0,-1.8369701987210297e-16,-0.9027978299657435,-0.4300652022765204,28.81,28.52000000000004,1.211582,1.13611,29.416666666666686,0.8239259999999998,29.416666666666686,0.8239259999999998,0.5033333333333303,-0.5110649999999999,,,,0,,,,,1,0,23811,7,7,0.00012599218848431397,3,0.00012599218848431397,1.0,0,0.00012599218848431397
2021-10-17,2021,10,41,17,Sunday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,71,0,6.0,0,29.350000000000023,0,0.311905,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2021) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,3.0,1.0,54.0,17793.0,0.0,0.0,1,4462.75,8886.867178595616,1.0,17793.0,28.5,4462.75,8886.867178595616,4462.75,8886.867178595616,68.0,70.0,17.0,1.0,16.0,68.0,4462.75,28.5,8886.867178595616,1.0,17793.0,-0.4941842734611484,0.015905908709045086,-0.8660254037844386,0.5000000000000001,-0.9890401873221641,0.14764656400248038,29.920000000000016,28.81,0.312861,1.211582,29.542500000000018,0.69615975,29.542500000000018,0.69615975,-0.19249999999999545,-0.38425475,,,,0,,,,,1,0,37716,7,8,0.0018824901898398558,71,0.0018824901898398558,1.0,0,0.0018824901898398558
2021-11-26,2021,11,47,26,Friday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,22,0,0.0,0,28.52000000000004,0,1.13611,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2021) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,71.0,3.0,1.0,54.0,6.0,0.0,1,32.25,35.62185658655788,1.0,71.0,28.5,3584.4,7942.908774498169,3584.4,7942.908774498169,-49.0,19.0,-0.6805555555555556,17.0,-17.680555555555557,-49.0,3584.4,54.0,7942.908774498169,1.0,17793.0,-0.44850068169454355,0.6616541353383458,-0.5000000000000004,0.8660254037844384,-0.6528221181905214,0.7575112421616204,29.350000000000023,29.920000000000016,0.311905,0.312861,29.15000000000002,0.7431144999999999,29.50400000000002,0.6193088,-0.9839999999999804,0.5168012,,,,0,,,,,1,0,23922,5,5,0.0009196555471950506,22,0.0009196555471950506,1.0,0,0.0009196555471950506
2022-09-13,2022,9,37,13,Tuesday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,2215,1,0.0,0,29.920000000000016,0,0.312861,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,22.0,71.0,3.0,1.0,0.0,6.0,1,24.25,32.571715746538324,1.0,71.0,12.5,2990.6666666666665,7251.686387776754,2990.6666666666665,7251.686387776754,2193.0,2144.0,95.34782608695652,-0.6805555555555556,96.02838164251207,2193.0,2990.6666666666665,38.0,7251.686387776754,1.0,17793.0,-0.10696362545050338,87.72277227722772,-1.0,-1.8369701987210297e-16,-0.9473263538541913,-0.32026985386283807,28.52000000000004,29.350000000000023,1.13611,0.311905,29.15000000000002,0.7431144999999999,29.34000000000002,0.7054423333333334,0.5799999999999947,-0.3925813333333334,,,,0,,,,,1,0,29207,3,3,0.07583798404492074,2215,0.07583798404492074,1.0,0,0.07583798404492074
2023-09-11,2023,9,37,11,Monday,Kerala,Kannur,Taliparamba,12.0333,75.35,1,dengue,25,0,0.0,0,29.920000000000016,0,0.312861,0,,1,"High fever, severe headache, pain behind eyes, muscle and joint pain, nausea, rash",SYNTHETIC,taluk_assignment_status: SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data | status: SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES,2215.0,22.0,71.0,3.0,0.0,0.0,1,577.75,1091.8758705396294,3.0,2215.0,46.5,2879.8571428571427,6626.342440808288,2879.8571428571427,6626.342440808288,-2190.0,3.0,-0.9882671480144405,95.34782608695652,-96.33609323497096,-2190.0,2879.8571428571427,54.0,6626.342440808288,1.0,17793.0,-0.4308345317735955,0.04319654427645788,-1.0,-1.8369701987210297e-16,-0.9473263538541913,-0.32026985386283807,29.920000000000016,28.52000000000004,0.312861,1.13611,29.427500000000023,0.51843425,29.422857142857165,0.6493592857142857,0.4971428571428511,-0.3364982857142857,,,,0,,,,,1,0,31355,9,9,0.0007973210014351779,26,0.0008292138414925849,0.9615384615384616,0,0.0007973210014351779
