date,year,month,week,day,day_of_week,state,district,taluk,taluk_assignment_status,latitude,longitude,geo_valid,disease,cases,is_extreme_case,deaths,deaths_missing_flag,temp_c,temp_imputed,precipitation_mm,preci_imputed,lai,lai_missing_flag,symptoms,status
2023-09-13,2023,9,37,13,Wednesday,Kerala,Alappuzha,Ambalappuzha,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5006651,76.41241429,1,hepatitis_c,1,0,0.0,0,35.29000000000002,0,0.12751,0,,1,Fatigue; Nausea; Vomiting; Abdominal pain; Loss of appetite; Jaundice; Dark urine; Fever,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-10-07,2023,10,40,7,Saturday,Kerala,Alappuzha,Kuttanad,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.5833,76.4167,1,hepatitis_c,8,0,1.0,0,29.460000000000036,1,1.322910277,0,20.0,0,Profuse watery diarrhea; Sudden diarrhea; Vomiting; Dehydration; Weakness; Muscle cramps; Thirst; Abdominal discomfort,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-10-17,2023,10,42,17,Tuesday,Kerala,Alappuzha,Karthikappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2833,76.4667,1,hepatitis_c,2,0,0.0,0,29.30000000000001,0,0.590311,0,,1,Prolonged high fever; Headache; Abdominal pain; Weakness; Loss of appetite; Constipation or diarrhea; Rose-colored rash,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-11-25,2023,11,47,25,Saturday,Kerala,Alappuzha,Karthikappally,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.2833,76.4667,1,hepatitis_c,33,0,,1,29.110000000000014,1,0.4320908522,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-11-25,2023,11,47,25,Saturday,Kerala,Alappuzha,Mavelikkara,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.2667,76.55,1,hepatitis_c,14,0,,1,29.110000000000014,1,1.663088349,0,10.0,0,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-01-13,2024,1,2,13,Saturday,Kerala,Alappuzha,Cherthala,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.6833,76.3333,1,hepatitis_c,41,0,0.0,0,26.430000000000007,1,0.4191226556,0,,1,Sudden high fever; Severe joint pain; Joint swelling; Muscle pain; Headache; Rash; Fatigue; Nausea; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-06-04,2024,6,23,4,Tuesday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,hepatitis_c,120,0,0.0,0,28.33000000000004,0,0.111422,0,,1,Nausea; Vomiting; Diarrhea; Abdominal cramps; Fever; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-06-05,2024,6,23,5,Wednesday,Kerala,Alappuzha,Ambalappuzha,SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2024) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5006651,76.41241429,1,hepatitis_c,24,0,0.0,0,28.090000000000032,0,0.145976,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-09,2024,9,37,9,Monday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,hepatitis_c,882,1,0.0,0,31.640000000000043,0,0.191234,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-09,2024,9,37,9,Monday,Kerala,Alappuzha,Mavelikkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2667,76.55,1,hepatitis_c,7,0,0.0,0,31.58000000000004,0,0.198256,0,,1,Fever; Chills; Sweating; Headache; Muscle pain; Fatigue; Weakness; Nausea; Vomiting,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-09,2024,9,37,9,Monday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,hepatitis_c,374,0,0.0,0,31.970000000000027,0,0.136828,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-09,2024,9,37,9,Monday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Wayanad (2024) divided across its 3 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,hepatitis_c,54528,1,1.0,0,31.970000000000027,0,0.136828,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-09-12,2024,9,37,12,Thursday,Kerala,Alappuzha,Ambalappuzha,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5006651,76.41241429,1,hepatitis_c,106,0,0.0,0,35.29000000000002,0,0.12751,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-10-19,2024,10,42,19,Saturday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kasaragod (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,hepatitis_c,91,0,0.0,0,29.720000000000027,0,0.324766,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-11-25,2024,11,48,25,Monday,Kerala,Alappuzha,Karthikappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2833,76.4667,1,hepatitis_c,4,0,0.0,0,22.090000000000032,0,0.392114,0,,1,Fever; Headache; Muscle pain; Eschar (black scab at bite site); Rash; Swollen lymph nodes; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-13,2024,12,50,13,Friday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,hepatitis_e,5,0,0.0,0,27.02000000000004,0,1.190483,0,,1,Fatigue; Nausea; Loss of appetite; Muscle/joint pain; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-29,2024,12,52,29,Sunday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,hepatitis_e,29,0,1.0,0,26.310000000000002,0,1.253278,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-11-11,2020,11,46,11,Wednesday,Kerala,Alappuzha,Mavelikkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2667,76.55,1,influenza_h1n1_seasonal,3,0,0.0,0,30.310000000000002,0,1.02916,0,,1,Fatigue; Nausea; Vomiting; Abdominal pain; Loss of appetite; Jaundice; Dark urine; Fever,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-11-20,2020,11,47,20,Friday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,influenza_h1n1_seasonal,1,0,0.0,0,29.400000000000034,0,0.689052,0,,1,Diarrhea (often bloody); Fever; Abdominal cramps; Nausea; Vomiting; Urgency to defecate,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-12-24,2020,12,52,24,Thursday,Kerala,Alappuzha,Ambalappuzha,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kannur (2020) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5006651,76.41241429,1,influenza_h1n1_seasonal,200,0,0.0,0,25.860000000000014,0,1.629608,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-10-05,2022,10,40,5,Wednesday,Kerala,Alappuzha,Kuttanad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2022) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5833,76.4167,1,influenza_h1n1_seasonal,33,0,2.0,0,30.420000000000016,0,1.32291,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-11-12,2022,11,45,12,Saturday,Kerala,Alappuzha,Kuttanad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kollam (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5833,76.4167,1,influenza_h1n1_seasonal,135,0,0.0,0,28.010000000000048,0,0.580692,0,,1,Itchy rash with fluid-filled blisters; Fever; Fatigue; Loss of appetite; Headache; Body ache,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-11-15,2022,11,46,15,Tuesday,Kerala,Alappuzha,Kuttanad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5833,76.4167,1,influenza_h1n1_seasonal,141,0,1.0,0,28.010000000000048,0,0.580692,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-11-19,2022,11,46,19,Saturday,Kerala,Alappuzha,Kuttanad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kasaragod (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5833,76.4167,1,influenza_h1n1_seasonal,4168,1,0.0,0,28.010000000000048,0,0.580692,0,,1,Diarrhea; Watery diarrhea; Abdominal pain/cramps; Nausea; Vomiting; Fever; Weakness; Fatigue; Dehydration,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-12-29,2022,12,52,29,Thursday,Kerala,Alappuzha,Ambalappuzha,SYNTHETIC_SPLIT Ã¢ district-level annual total for Palakkad (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5006651,76.41241429,1,influenza_h1n1_seasonal,26,0,2.0,0,25.860000000000014,0,1.629608,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-11-12,2023,11,45,12,Sunday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2023) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,influenza_h1n1_seasonal,932,1,0.0,0,29.939999999999998,0,0.837071,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-11-25,2023,11,47,25,Saturday,Kerala,Alappuzha,Mavelikkara,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.2667,76.55,1,influenza_h1n1_seasonal,30,0,,1,30.310000000000002,0,0.3952323391,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-12-23,2023,12,51,23,Saturday,Kerala,Alappuzha,Cherthala,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.6833,76.3333,1,influenza_h1n1_seasonal,75,0,,1,31.55000000000001,0,1.698260094,0,,1,Diarrhea; Watery diarrhea; Abdominal pain/cramps; Nausea; Vomiting; Fever; Weakness; Fatigue; Dehydration,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-12-23,2023,12,51,23,Saturday,Kerala,Alappuzha,Cherthala,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.6833,76.3333,1,influenza_h1n1_seasonal,25,0,,1,24.67500000000001,0,1.156979423,0,28.0,0,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-12-25,2023,12,52,25,Monday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2023) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,influenza_h1n1_seasonal,3389,1,0.0,0,26.310000000000002,0,1.253278,0,,1,Diarrhea; Watery diarrhea; Abdominal pain/cramps; Nausea; Vomiting; Fever; Weakness; Fatigue; Dehydration,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-12-28,2023,12,52,28,Thursday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Malappuram (2023) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,influenza_h1n1_seasonal,1,0,0.0,0,27.02000000000004,0,1.190483,0,,1,Prolonged fever; Weight loss; Enlarged spleen and liver; Anemia; Weakness; Skin darkening,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-11-14,2024,11,46,14,Thursday,Kerala,Alappuzha,Mavelikkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Ernakulam (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2667,76.55,1,influenza_h1n1_seasonal,1,0,0.0,0,30.310000000000002,0,1.02916,0,,1,Fever; Headache; Muscle pain; Eschar (black scab at bite site); Rash; Swollen lymph nodes; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-22,2024,12,51,22,Sunday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kasaragod (2024) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,influenza_h1n1_seasonal,13,0,1.0,0,27.02000000000004,0,1.190483,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-25,2024,12,52,25,Wednesday,Kerala,Alappuzha,Mavelikkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2667,76.55,1,influenza_h1n1_seasonal,23,0,0.0,0,27.460000000000036,0,1.066173,0,,1,Fatigue; Nausea; Vomiting; Abdominal pain; Loss of appetite; Jaundice; Dark urine; Fever,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-12-28,2024,12,52,28,Saturday,Kerala,Alappuzha,Karthikappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2833,76.4667,1,influenza_h1n1_seasonal,17627,1,0.0,0,28.74000000000001,0,1.088493,0,,1,Fever; Body ache; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-10-23,2022,10,42,23,Sunday,Kerala,Alappuzha,Karthikappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kottayam (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2833,76.4667,1,japanese_encephalitis,92,0,0.0,0,29.30000000000001,0,0.590311,0,,1,"Fever, headache, vomiting, confusion, seizures, neck stiffness",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-03-03,2024,3,9,3,Sunday,Kerala,Alappuzha,Ambalappuzha,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5006651,76.41241429,1,japanese_encephalitis,164,0,0.0,0,28.53000000000003,0,0.836639,0,,1,"Fever, headache, vomiting, confusion, seizures, neck stiffness",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-04-04,2024,4,14,4,Thursday,Kerala,Alappuzha,Kuttanad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2024) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5833,76.4167,1,japanese_encephalitis,164,0,0.0,0,28.77000000000004,0,0.84268,0,,1,"Fever, headache, vomiting, confusion, seizures, neck stiffness",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2024-10-16,2024,10,42,16,Wednesday,Kerala,Alappuzha,Karthikappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2024) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2833,76.4667,1,japanese_encephalitis,37,0,0.0,0,29.30000000000001,0,0.590311,0,,1,"Fever, headache, vomiting, confusion, seizures, neck stiffness",SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-09-06,2022,9,36,6,Tuesday,Kerala,Alappuzha,Kuttanad,SYNTHETIC_SPLIT Ã¢ district-level annual total for Idukki (2022) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.5833,76.4167,1,kala_azar,60,0,0.0,0,32.31,0,0.142097,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2023-11-18,2023,11,46,18,Saturday,Kerala,Alappuzha,Kuttanad,DISTRICT_HQ_FALLBACK Ã¢ exact taluk requires taluk-boundary GIS reverse geocoding,9.5833,76.4167,1,kala_azar,94,0,2.0,0,28.010000000000048,0,0.580692,1,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2022-10-22,2022,10,42,22,Saturday,Kerala,Alappuzha,Cherthala,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thiruvananthapuram (2022) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.6833,76.3333,1,kyasanur_forest_disease,7117,1,0.0,0,29.720000000000027,0,0.324766,0,,1,Diarrhea; Watery diarrhea; Abdominal pain/cramps; Nausea; Vomiting; Fever; Weakness; Fatigue; Dehydration,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-04-05,2020,4,14,5,Sunday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,leptospirosis_confirmed,3,0,0.0,0,28.150000000000034,0,0.59153,0,,1,Fatigue; Nausea; Vomiting; Abdominal pain; Loss of appetite; Jaundice; Dark urine; Fever,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-09-09,2020,9,37,9,Wednesday,Kerala,Alappuzha,Karthikappally,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kozhikode (2020) divided across its 4 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2833,76.4667,1,leptospirosis_confirmed,5,0,0.0,0,31.660000000000025,0,0.192567,0,,1,Fever; Cough; Sore throat; Runny/stuffy nose; Body aches; Headache; Fatigue; Chills,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-09-10,2020,9,37,10,Thursday,Kerala,Alappuzha,Mavelikkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Thrissur (2020) divided across its 7 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2667,76.55,1,leptospirosis_confirmed,1,0,0.0,0,31.58000000000004,0,0.198256,0,,1,Prolonged high fever; Headache; Abdominal pain; Weakness; Loss of appetite; Constipation or diarrhea; Rose-colored rash,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-09-12,2020,9,37,12,Saturday,Kerala,Alappuzha,Mavelikkara,SYNTHETIC_SPLIT Ã¢ district-level annual total for Pathanamthitta (2020) divided across its 6 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.2667,76.55,1,leptospirosis_confirmed,15,0,0.0,0,31.58000000000004,0,0.198256,0,,1,High fever; Headache; Muscle pain; Chills; Red eyes; Vomiting; Jaundice; Abdominal pain,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
2020-10-17,2020,10,42,17,Saturday,Kerala,Alappuzha,Chenganoor,SYNTHETIC_SPLIT Ã¢ district-level annual total for Kasaragod (2020) divided across its 5 real taluks (largest-remainder rounding); not derived from taluk-level surveillance data,9.3167,76.6167,1,leptospirosis_confirmed,577,0,0.0,0,29.390000000000043,0,0.56571,0,,1,High fever; Severe headache; Pain behind the eyes; Muscle pain; Joint pain; Bone pain; Nausea; Vomiting; Skin rash; Fatigue; Weakness,SYNTHETIC_DISEASE_AND_GEOGRAPHY_MIXED; YEAR_PRESERVED; DISTRICT_TALUK_COORDINATES_KEPT_AS_VALID_PACKAGES
